adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,51000000,"[{'id': 35, 'name': 'Comedy'}]",,2123,tt0183505,en,"Me, Myself & Irene","Rhode Island State Trooper Charlie Baileygates has a multiple personality disorder. One personality is crazy and aggressive, while the other is more friendly and laid back. Both of these personalities fall in love with the same woman named Irene after Charlie loses his medication.",9.95456,/y7OG1Y2UvnaEoQEQIonnykJvdwt.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Conundrum Entertainment', 'id': 1156}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-06-22,149270999.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,From gentle to mental.,"Me, Myself & Irene",False,6.1,956.0
False,,9000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.leavesofgrassmovie.com/,12834,tt1151359,en,Leaves of Grass,"An Ivy League professor returns home, where his pot-growing twin brother has concocted a plan to take down a local drug lord.",9.954095,/o3lLLvBolWkE4EfK9XdyWuCkAx.jpg,"[{'name': 'Nu Image Films', 'id': 925}, {'name': 'Grand Army Entertainment', 'id': 1843}, {'name': 'Class 5 Films', 'id': 2297}, {'name': 'Millennium Films', 'id': 10254}, {'name': 'Langley Films', 'id': 54854}, {'name': 'Leaves Productions', 'id': 54855}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-09-13,985117.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Drugs, Murder, and Brotherly Love.",Leaves of Grass,False,5.9,143.0
False,"{'id': 463959, 'name': 'Tangled Collection', 'poster_path': '/6H3bMHnQAXNJvLD3kakPbefu99Y.jpg', 'backdrop_path': '/5MNCqO4PKK7McD4PKeXJZ6DEY9L.jpg'}",0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",,82881,tt2112281,en,Tangled Ever After,"The kingdom is in a festive mood as everyone gathers for the royal wedding of Rapunzel and Flynn. However, when Pascal and Maximus, as flower chameleon and ring bearer, respectively, lose the gold bands, a frenzied search and recovery mission gets underway. As the desperate duo tries to find the rings before anyone discovers that they’re missing, they leave behind a trail of comical chaos that includes flying lanterns, a flock of doves, a wine barrel barricade and a very sticky finale. Will Maximus and Pascal save the day and make it to the church in time? And will they ever get Flynn’s nose right?",9.953967,/p9PMuQw7FlVF5O2q2GbNpt5vt7z.jpg,"[{'name': 'Walt Disney Animation Studios', 'id': 6125}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-01-13,0.0,6.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Tangled Ever After,False,7.1,383.0
False,,0,"[{'id': 18, 'name': 'Drama'}]",,281007,tt0075242,no,Den sommeren jeg fylte 15,"The story Peter is telling the about a special summer, when he is invited over to summer holiday from bickering parents, to his aunt and uncle in the country. He's been there before, but this summer was quite one to remember.",9.95301,/dv85cWT2N5F0HywBK1ehlapHrYa.jpg,"[{'name': 'Teamfilm AS', 'id': 14623}]","[{'iso_3166_1': 'NO', 'name': 'Norway'}]",1976-03-04,0.0,98.0,"[{'iso_639_1': 'no', 'name': 'Norsk'}]",Released,,The Summer I Turned 15,False,5.3,7.0
False,,0,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",,12416,tt0478394,da,Vikaren,6th Grade gets a new substitute teacher. She wants to train the class for an international competition in Paris. But something isn't right. How is she able read kids' minds? Why is she so mean? And how does she manage to convince everyone's parents she is so great when the whole class knows she is really an alien?,9.952905,/hJWs1jKsYSvRPhm3fZSaiN9anwc.jpg,"[{'name': 'Thura Film', 'id': 2105}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}]",2007-03-13,0.0,93.0,"[{'iso_639_1': 'da', 'name': 'Dansk'}]",Released,,The Substitute,False,5.7,19.0
False,,20000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,4597,tt0913354,en,Armored,"A crew of officers at an armored transport security firm risk their lives when they embark on the ultimate heist against their own company. Armed with a seemingly fool-proof plan, the men plan on making off with a fortune with harm to none. But when an unexpected witness interferes, the plan quickly unravels and all bets are off.",9.951662,/zdj2p7apgVCqWoaIldzYsdLHZ1J.jpg,"[{'name': 'Screen Gems', 'id': 3287}, {'name': 'Stars Road Entertainment', 'id': 8931}, {'name': 'Farah Films & Management', 'id': 11249}, {'name': 'Buckaroo Entertainment', 'id': 11250}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-04,22942221.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Who will be the last man standing?,Armored,False,5.5,211.0
False,,70000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",http://www.beowulfmovie.com/,2310,tt0442933,en,Beowulf,"6th-century Scandinavian warrior, Beowulf embarks on a mission to slay the manlike ogre Grendel, a descendant of Cain.",9.951195,/j90lLkvlcPNL6VVoLGQ0yzPUfJV.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Shangri-La Entertainment', 'id': 2265}, {'name': 'ImageMovers', 'id': 11395}, {'name': 'Paramount Animation', 'id': 24955}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-11-05,195735876.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Evil breeds pain.,Beowulf,False,5.5,855.0
False,,35000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,10806,tt0119360,en,In & Out,A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.,9.949805,/8c3JSfYkEAvwMam8GKfdAtjMeA1.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Spelling Films', 'id': 10355}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-09-10,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,An out-and-out comedy.,In & Out,False,6.3,181.0
False,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",http://www.sonypictures.com/movies/avengersconfidentialblackwidowpunisher/,257346,tt3482378,ja,アベンジャーズ コンフィデンシャル：ブラック・ウィドウ ＆ パニッシャー,"When the Punisher takes out a black-market weapons dealer, he stumbles upon a far-reaching terrorist plot devised by a group known as Leviathan.",9.945558,/6zBkbmqB857edSNt08fJpv1Tqqt.jpg,"[{'name': 'Madhouse', 'id': 4288}, {'name': 'Sony Pictures Entertainment Japan', 'id': 82346}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2014-03-25,0.0,83.0,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Avengers Confidential: Black Widow & Punisher,False,5.8,68.0
False,,25000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,9410,tt0119223,en,Great Expectations,"Loosely based on the Charles Dickens' classic novel, ""Great Expectations"" is a sensual tale of a young man's unforgettable passage into manhood, and the three individuals who will undeniably change his life forever. Through the surprising interactions of these vivid characters, ""Great Expectations"" takes a unique and contemporary look at life's great coincidences.",9.941228,/9T1YxwFZcUjy60xWiZFsb0z0z1H.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Art Linson Productions', 'id': 8769}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-01-19,55494066.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Let desire be your destiny.,Great Expectations,False,6.4,131.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,13696,tt0029870,en,Angels with Dirty Faces,"In New York, the boys Rocky Sullivan and Jerry Connelly are best friends and small time thieves. After a robbery, Rocky is arrested and sent to a reformatory school, where he begins his criminal career. Jerry escapes and later becomes a priest. After three years in prison, Rocky is released and demands the return of $100,000 deposited with his Solicitor - prior to his jail term.",9.937706,/fTo9qeUDLd75MNe7MxDlIgFR7pf.jpg,"[{'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1938-11-26,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The saga of America's dirty faced kids... And the breaks that life won't give them!,Angels with Dirty Faces,False,7.6,74.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,31417,tt0053459,fr,Les Yeux sans visage,Professor Genessier is guilt-stricken after his daughter's face is disfigured in a car accident. He intends to rebuild his daughter's face via grafting skin tissue; he only needs a supply of donors to experiment on.,9.935891,/orqJcha6R8vxIzL2ggCQm0LjRBa.jpg,"[{'name': 'Lux Film', 'id': 1679}, {'name': 'Champs-Élysées Productions', 'id': 13437}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1960-01-11,0.0,90.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Eyes Without a Face,False,7.5,130.0
False,,750000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",http://www.mandylane.co.uk,9022,tt0490076,en,All the Boys Love Mandy Lane,"Beautiful Mandy Lane isn't a party girl but, when classmate Chloe invites the Texas high school student to a bash in the countryside, she reluctantly accepts. After hitching a ride with a vaguely scary older man, the teens arrive at their destination. Partying ensues, and Mandy's close pal, Emmet, keeps a watchful eye on the young males making a play for Mandy. Then two of the students are murdered.",9.935837,/2ENAfp2NhaeXSPNB4makF0In4YY.jpg,"[{'name': 'Occupant Films', 'id': 14712}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-02-15,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Everyone is dying to be with her. Someone is killing for it.,All the Boys Love Mandy Lane,False,5.7,211.0
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.bbc.co.uk/programmes/b00ztfl9,60170,tt1651062,en,Christopher and His Kind,"In 1931 budding author Christopher Isherwood goes to Berlin at the invitation of his friend W. H. Auden for the gay sex that abounds in the city. Whilst working as an English teacher his housemates include bewigged old queen Gerald Hamilton and would-be actress Jean Ross, who sings tunelessly in a seedy cabaret club. They and others he meets get put into his stories. After a fling with sexy rent boy Caspar he falls for street sweeper Heinz, paying medical bills for the boy's sickly mother, to the disapproval of her other son, Nazi Gerhardt. With Fascism rapidly rising Christopher returns to London with Heinz but is unable to prevent his return to Germany when his visa expires. Years later Christopher, now a successful writer, returns to Berlin for a final meeting with Heinz, now married with children.",9.933547,/pZh9xcYQeewuk1kV5G5bVZ1Ev4Y.jpg,"[{'name': 'Mammoth Screen', 'id': 5100}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2011-03-19,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,A Seminal Journey of Self-Discovery.,Christopher and His Kind,False,6.7,26.0
False,,14350531,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",http://attacktheblock.com/,59678,tt1478964,en,Attack the Block,A teen gang in a grim South London housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion.,9.93263,/n2qLb5UPj0sKUnlzkthp30wM0g2.jpg,"[{'name': 'UK Film Council', 'id': 2452}, {'name': 'Studio Canal', 'id': 5870}, {'name': 'Film4', 'id': 9349}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2011-05-12,3964682.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Inner City vs. Outer Space,Attack the Block,False,6.3,748.0
False,,750000,"[{'id': 18, 'name': 'Drama'}]",,8416,tt0065571,it,Il conformista,"A weak-willed Italian man becomes a fascist flunky who goes abroad to arrange the assassination of his old teacher, now a political dissident.",9.931025,/hIjOdQW7vRHjK3VBEYC3fRTfi52.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Mars Films', 'id': 819}, {'name': 'Marianne Productions', 'id': 1497}, {'name': 'Maran Film', 'id': 1627}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1970-10-21,0.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'zh', 'name': '普通话'}]",Released,Bertolucci's Masterpiece about Sex and Politics,The Conformist,False,7.6,129.0
False,,50000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,11615,tt0289992,en,The Life of David Gale,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,9.930326,/pwwDzbmTErcUFUPCV2fGSlHm4WP.jpg,"[{'name': 'Mikona Productions GmbH & Co. KG', 'id': 24}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Intermedia Films', 'id': 763}, {'name': 'Saturn Films', 'id': 831}, {'name': 'Dirty Hands Productions', 'id': 81128}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2003-02-21,38955598.0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,The crime is clear. The truth is not.,The Life of David Gale,False,7.3,497.0
False,"{'id': 166373, 'name': 'The Marine Collection', 'poster_path': '/7sPY1VK4yD5Zlv16DUei65rtrjn.jpg', 'backdrop_path': '/rpUficLJq3I7GvRafTVT1TVRsms.jpg'}",0,"[{'id': 28, 'name': 'Action'}]",,445993,tt5781798,en,The Marine 5: Battleground,"While working as an EMT back stateside Jake Carter after responding to a distress call, finds himself caught up protecting a person of interest from a biker gang ruthlessly hunting them down.",9.930139,/9dbZqft6gS34f4qVncU6APBAKWU.jpg,"[{'name': 'WWE Studios', 'id': 10339}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-03-16,0.0,0.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One Marine. Two Gangs. One Long Night,The Marine 5: Battleground,False,5.9,26.0
False,,18000000,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",http://www.sonypictures.com/homevideo/thefog/index.html,791,tt0432291,en,The Fog,"Trapped within an eerie mist, the residents of Antonio Bay have become the unwitting victims of a horrifying vengeance. One hundred years earlier, a ship carrying lepers was purposely lured onto the rocky coastline and sank, drowning all aboard. Now they're back – long-dead mariners who've waited a century for their revenge.",9.929809,/qZ3Prt6jBvCWI08MsS9cPMM5lMi.jpg,"[{'name': 'Revolution Studios', 'id': 497}, {'name': 'Debra Hill Productions', 'id': 498}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2005-10-14,46201432.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,Their PAST Has Come Back To HAUNT THEM,The Fog,False,3.8,191.0
False,"{'id': 110127, 'name': 'Analyze Collection', 'poster_path': '/cujx4R1DmJdjIdiCWtQULIvCyix.jpg', 'backdrop_path': '/bNcKGfgqck8SQALVlZcMRcjOwBE.jpg'}",60000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",,9932,tt0289848,en,Analyze That,"The mafia's Paul Vitti is back in prison and will need some serious counseling when he gets out. Naturally, he returns to his analyst Dr. Ben Sobel for help and finds that Sobel needs some serious help himself as he has inherited the family practice, as well as an excess stock of stress.",9.927412,/qq12vSFojs306GpQh2hf5oILMsc.jpg,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'NPV Entertainment', 'id': 172}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Tribeca Productions', 'id': 11391}, {'name': 'Baltimore Spring Creek Pictures', 'id': 14719}, {'name': 'Face Productions', 'id': 48638}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-12-06,55003135.0,96.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Back in therapy,Analyze That,False,5.7,385.0
False,,10000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",http://www.admiralthemovie.com/,277154,tt2544766,nl,Michiel de Ruyter,"When the young republic of The Netherlands is attacked by England, France and Germany and faces its own civil war no less, only one man, Michael de Ruyter, can lead the county's strongest weapon, the Dutch fleet.",9.92595,/4UhoWmhUAGSw7GN5Tfj8F6R7o8Z.jpg,"[{'name': 'Ciné Cri De Coeur', 'id': 41828}, {'name': 'Farmhouse Film', 'id': 57851}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2015-01-29,0.0,128.0,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Wars are fought by many. History is made by few...,Admiral,False,6.4,49.0
